src1.lognorm src2.lognorm src3.lognorm src1.logkT src1.lognH
-3.563042520324148477e+00 -4.030682991210499111e+00 -4.041332547944954001e+00 1.262567491180992096e+00 2.199645503065483965e+01
-3.552512492736639160e+00 -4.048136765924807534e+00 -3.941981291932378895e+00 1.457563300061722522e+00 2.198468133519619272e+01
-3.584836520202941301e+00 -4.119098467776004746e+00 -3.983746995084075593e+00 1.409188965526253501e+00 2.197994985976554716e+01
-3.566131258272589477e+00 -4.088788847513667335e+00 -4.134702889869055653e+00 1.434767891424293840e+00 2.192232855087330989e+01
-3.549107801545830831e+00 -4.065025183858429259e+00 -4.063388597650717138e+00 1.329138644305555061e+00 2.201163975059685995e+01
-3.574369763119998211e+00 -4.091001013624347316e+00 -4.103566468341590223e+00 1.365460993155780400e+00 2.200498380018393263e+01
-3.560216458814936757e+00 -4.001272811826154907e+00 -4.022844212329792057e+00 1.463216074626064511e+00 2.199934166767126342e+01
-3.516687342905376212e+00 -4.094198881448456007e+00 -4.068491549580912192e+00 1.438327161452885417e+00 2.199962844946896467e+01
-3.511072321653402106e+00 -3.998642313784041669e+00 -3.927660894311993722e+00 1.465141104394426019e+00 2.202308898282851146e+01
-3.545578611079207576e+00 -4.071959669874362753e+00 -4.216414051777974237e+00 1.382872885777906458e+00 2.200348050806699263e+01
-3.561318694497176196e+00 -4.002542256508566432e+00 -4.029458671281529902e+00 1.414271498079765710e+00 2.201620827521953672e+01
-3.575638965440017358e+00 -4.072272570404782854e+00 -3.926627548257394018e+00 1.379031199373759176e+00 2.207088208271394336e+01
