weight logl src1.lognorm src2.lognorm src3.lognorm pl1.PhoIndex src1.lognH
0.000000000000000000e+00 -7.704623280074915290e+07 8.328930290797162961e-01 5.612637037056900091e-02 1.330878462652016481e-01 2.809238090923840137e-01 2.709419811015988389e-01
0.000000000000000000e+00 -7.555575001919132471e+07 3.769528927759204784e-01 7.948213554189321739e-01 6.379802719781586529e-01 1.990172131879359707e-01 4.974755765972649346e-01
0.000000000000000000e+00 -7.394326956630881131e+07 6.830282961089871874e-01 3.129537406329113702e-01 1.750800722072468618e-01 7.457836821461460985e-02 3.391466622411598575e-01
0.000000000000000000e+00 -6.634743632613284886e+07 8.339527220661743234e-01 7.243146343031443557e-01 4.597571429219099448e-01 2.039067203221212043e-01 6.413781364989152856e-01
0.000000000000000000e+00 -6.616224478629285097e+07 8.032712819755815081e-01 5.595992711815579446e-01 4.911578340424681555e-01 7.981183548447861043e-01 3.925027232940525579e-02
0.000000000000000000e+00 -6.276380723285934329e+07 8.529121444286849041e-01 2.946968433773783369e-01 3.967513833750252461e-01 7.152025162030714034e-01 2.829536794696688728e-01
0.000000000000000000e+00 -6.141485643710839003e+07 2.866802786555882054e-01 8.432855266710413966e-01 4.208024634774454320e-01 3.189488091674306247e-01 3.181926637641695477e-01
0.000000000000000000e+00 -6.098137535705819726e+07 5.558692014139099413e-02 7.448018951198626114e-01 6.777613742773938021e-01 1.709322594152856700e-01 3.188745432882167385e-02
0.000000000000000000e+00 -5.938786386201304197e+07 2.035858008595463620e-01 6.353743748689096860e-01 9.407589214792450028e-01 4.667014162832024970e-01 4.604980923094694756e-01
0.000000000000000000e+00 -5.789890742134422809e+07 8.554526605372161363e-01 2.346576638399219261e-01 7.637021389577022257e-01 4.220492951733227915e-01 3.482653811261926524e-02
0.000000000000000000e+00 -4.694557387897508591e+07 8.642488709181721518e-01 4.654542693206663584e-01 6.999438031339524358e-01 2.738972152719720832e-01 5.994522128076863465e-01
0.000000000000000000e+00 -4.634318532018375397e+07 7.029726477301379006e-03 7.095561979312763334e-01 7.783180702118371874e-01 9.686991240101137102e-01 3.356052954155260837e-01
0.000000000000000000e+00 -4.574790922613187879e+07 6.050754998918091987e-01 9.723742069458760628e-01 6.286458338172546956e-01 5.087088301182569605e-01 5.023960039452481929e-01
0.000000000000000000e+00 -4.426323663184849918e+07 4.414698287993876757e-01 2.673806639648999006e-01 8.519633261566753601e-01 3.280068784764003098e-01 4.140385821803951316e-01
0.000000000000000000e+00 -4.264966102719046175e+07 5.017144556876512729e-01 8.824131692656104198e-01 6.556591217458006549e-01 6.707620020665078231e-01 3.632171025813750731e-01
0.000000000000000000e+00 -4.207845116950619221e+07 2.415659899511988229e-01 6.909199345581528151e-01 2.029422101943650913e-01 1.003777802868618396e-01 5.478529962179997659e-01
0.000000000000000000e+00 -4.091523912982922047e+07 7.877642252193199912e-01 8.356536803830401094e-01 1.162251556989457590e-03 4.359788313220944733e-01 2.054844298134441694e-01
0.000000000000000000e+00 -3.931480109791763872e+07 6.414063538836211054e-01 5.215485052284590806e-01 4.472490733521486961e-01 6.256555170842204028e-02 1.632570860957353043e-01
0.000000000000000000e+00 -3.835025639670831710e+07 6.288734133099282975e-01 8.402734666806359609e-01 7.501042773393500340e-01 4.642486387139013182e-01 1.720749309010430883e-01
0.000000000000000000e+00 -3.753991464123973995e+07 3.475620379780308689e-01 8.465333076864863804e-01 7.239474516162595075e-01 3.303287789564010035e-01 4.476238912415489990e-01
0.000000000000000000e+00 -3.747656120831557363e+07 1.470342125696655344e-02 1.687188307911337004e-01 6.977513291172187104e-01 1.171926742740611038e-01 1.349989566035492139e-03
0.000000000000000000e+00 -3.744456928248000145e+07 9.589210744147966814e-01 1.365685835070643561e-01 6.113996037092709335e-01 1.113855038179766277e-01 8.056448719695643579e-01
0.000000000000000000e+00 -3.510941680836825818e+07 8.356049232475922794e-01 6.559600312698898872e-01 1.536591530579238807e-01 7.090778684844212254e-01 3.018091781899835402e-01
0.000000000000000000e+00 -3.319604422570369020e+07 4.688711494369701693e-02 8.264817907180019851e-01 7.234113059907637533e-01 5.739823599077139571e-01 1.223592323753135425e-01
0.000000000000000000e+00 -3.034687972035573050e+07 6.228024648392527229e-02 3.589128690575433822e-01 9.209520278484615297e-01 6.242357398816690273e-01 4.265059463622660196e-01
0.000000000000000000e+00 -2.946006919446007535e+07 3.424275805565923925e-03 7.576231629718188643e-01 5.868574846059455563e-01 8.664178963623853091e-01 2.658036337029804352e-01
0.000000000000000000e+00 -2.916655181827219948e+07 5.174151550793295584e-01 7.480589174925740270e-01 1.373278612314490221e-01 1.880584405870573406e-01 5.175668701994993182e-01
0.000000000000000000e+00 -2.846815366746212170e+07 7.267739877461846243e-01 1.285031784142092182e-01 8.099366842244418718e-01 8.315404716932249807e-01 3.409160947809657394e-01
0.000000000000000000e+00 -2.630124766902420670e+07 4.915317498309060840e-01 4.075219669244641851e-01 9.521770868025289936e-01 4.591661552175174688e-01 5.333159730196508352e-01
0.000000000000000000e+00 -2.460767536338077486e+07 1.007492826467824010e-01 7.592545902501109945e-01 5.045704984729052489e-01 8.130585675097616871e-01 2.281300233148583212e-01
0.000000000000000000e+00 -2.434629128666704893e+07 6.320505208623095061e-01 8.157573756210594329e-01 1.332865154031618315e-01 3.758284636193525152e-01 2.221071816085082862e-01
0.000000000000000000e+00 -2.280918396462893859e+07 1.743715332442574706e-02 5.040007536561614820e-01 8.233785892948202179e-01 4.859082848624405315e-01 1.621267708576996647e-01
0.000000000000000000e+00 -2.267579701478527859e+07 2.325131472518264797e-01 6.821067189543582598e-01 1.013757623468325431e-01 9.649417071444772454e-01 1.675682667553908267e-01
0.000000000000000000e+00 -2.224031719996206835e+07 4.942276157932476988e-01 2.321402199948893186e-01 6.423452473461170875e-01 7.968326453328777870e-02 2.581445038997108865e-01
0.000000000000000000e+00 -2.222475976960514486e+07 2.401364731080002368e-01 8.498505713491586455e-01 2.564606558427796612e-01 3.275393063824539874e-01 5.293477733731327683e-01
0.000000000000000000e+00 -2.125318355555295199e+07 2.846174112121903077e-01 8.138199802722962950e-01 1.294720448007020686e-01 5.495550827442107211e-01 7.113128740806895500e-02
0.000000000000000000e+00 -1.877840957805557549e+07 7.458255626424552531e-01 8.039005960030638498e-01 2.901366421683778674e-01 5.154412634017054851e-01 1.678870444442102094e-01
0.000000000000000000e+00 -1.783175375630683079e+07 7.168227243956041272e-01 3.731746935259453446e-01 6.539180655776515305e-01 8.642810502153830399e-01 1.977331840705794930e-01
0.000000000000000000e+00 -1.767057404752150923e+07 8.007443534124694118e-01 5.263665622415181211e-01 3.099360585160426673e-02 2.481761353020702776e-01 6.008580343150292657e-01
0.000000000000000000e+00 -1.762180895791065693e+07 6.172781790520120992e-01 7.184354985029730578e-01 1.593438525585570975e-01 8.380670733052452137e-01 7.621382011051502925e-02
0.000000000000000000e+00 -1.693596389863568544e+07 6.461723871643613171e-01 1.905761455762412515e-01 7.523555501631171705e-01 2.470002411078938698e-01 3.168757071109377099e-01
0.000000000000000000e+00 -1.666820666192578897e+07 8.705342246599392375e-01 9.052745556270712646e-01 6.842840027831265104e-02 8.286528021692401991e-01 4.392613712928189473e-01
0.000000000000000000e+00 -1.666756439801933989e+07 6.518215833862971431e-01 1.358783885140895098e-01 8.016020582050384924e-01 3.872868632348913653e-01 9.766672629233741354e-02
0.000000000000000000e+00 -1.602424490347598866e+07 2.763833174327973152e-01 1.003395917087581690e-01 6.959586070163950033e-01 1.531246514748684229e-01 4.595784748829416788e-01
0.000000000000000000e+00 -1.546948821267626621e+07 6.223991808164209827e-01 6.728335734509194310e-01 1.635698541274069884e-01 9.346298173785339003e-01 1.910228803019969890e-01
0.000000000000000000e+00 -1.536621519477540813e+07 7.316732468138006373e-01 7.563226245219347721e-01 7.755407835913796788e-01 4.596236817109220496e-01 1.373080253870202494e-01
0.000000000000000000e+00 -1.520658639829927124e+07 7.470439519685476704e-01 2.678916768627613854e-01 8.847789683925753046e-01 3.572145988051408372e-01 5.842747815526616595e-01
0.000000000000000000e+00 -1.483522685376523435e+07 2.349508097593825395e-01 7.511941448653325359e-01 1.242160606657678468e-01 1.743274179031770732e-01 6.566243024453295440e-01
0.000000000000000000e+00 -1.463600926025685295e+07 4.963012173171332808e-01 8.142258164399543974e-01 2.109837705759313176e-01 3.886876846608172675e-01 3.733711432113320239e-01
