weight logl src1.lognorm src2.lognorm src3.lognorm src1.logkT src1.lognH
0.000000000000000000e+00 -6.640555096751782298e+07 5.807308654565271899e-01 7.858006493100602174e-01 8.873205685285663336e-01 3.657595224251961596e-01 2.302847841152408925e-01
0.000000000000000000e+00 -6.338487838407414407e+07 8.252104928424683905e-01 1.414984048698039176e-01 9.147018260891625063e-01 6.807891124602197808e-01 3.304850570029723711e-01
0.000000000000000000e+00 -6.045851169088456035e+07 6.423092916676264030e-01 9.342878625842139240e-01 3.802765012080183693e-01 4.787764634335898162e-01 4.091586494955355979e-01
0.000000000000000000e+00 -5.885747896917027235e+07 9.055411227419206677e-01 4.622954127994153284e-01 4.909463178080804013e-01 6.819821043499308955e-01 1.919867272316576612e-01
0.000000000000000000e+00 -5.663804565529067814e+07 6.562175621653345559e-01 8.785723489091150640e-01 9.030919027150970946e-01 3.358611062623539922e-01 3.904072337108184243e-01
0.000000000000000000e+00 -5.597197926630021632e+07 3.854206540596879504e-01 9.131871581377698499e-01 9.414887919963103036e-01 9.920591320210947472e-01 5.040774152014863008e-01
0.000000000000000000e+00 -5.525437098305721581e+07 8.306442350984076795e-01 7.217425906133757563e-01 9.416512686774692886e-01 9.526170809597536149e-01 4.605840156376764805e-01
0.000000000000000000e+00 -5.326712027217222005e+07 9.010245643431203932e-01 4.378665985258756166e-01 3.147765015985947157e-01 5.825812427023526752e-01 1.070976358510983273e-01
0.000000000000000000e+00 -5.225678871427299082e+07 2.711494893373962434e-01 3.126968682288252532e-01 8.951827963966320079e-01 4.658440801304765122e-01 7.530424887789044508e-02
0.000000000000000000e+00 -5.036169814697117358e+07 5.150100165710430611e-01 8.951585893420337392e-01 7.857765927940024708e-01 5.922833016954175411e-01 5.937061352973349582e-02
0.000000000000000000e+00 -4.888269538958925009e+07 2.074740976273722337e-01 9.373033118104862060e-01 4.637584582013111190e-01 7.931260706526533921e-01 4.730912044039827791e-01
0.000000000000000000e+00 -4.793331911170233041e+07 4.069218793162784342e-01 7.172660710048716082e-01 8.803360119838832265e-01 3.200446582905075443e-01 2.775133862193180923e-01
0.000000000000000000e+00 -4.561892631644740701e+07 6.560118777083677744e-01 8.162922530909552110e-01 8.888366280280282083e-01 6.152679364197972678e-01 8.925704933104616767e-02
0.000000000000000000e+00 -4.550007348980055749e+07 3.386385850049751234e-01 8.939337564843111705e-01 4.653945134940802308e-01 5.677946238132181023e-01 1.029436906783761652e-01
0.000000000000000000e+00 -4.397467688082293421e+07 9.348365612226434695e-01 7.878395007355398771e-01 5.256625548130111625e-01 1.142067561260640129e-01 1.281015461226706620e-01
0.000000000000000000e+00 -4.212321107809232920e+07 7.109090651767410174e-01 3.260731950760711317e-01 9.094998834009341282e-01 7.674005242842990571e-01 3.778182023647923549e-01
0.000000000000000000e+00 -4.006472811140740663e+07 2.968726572113048467e-01 2.030578667367968215e-01 8.724900769722291338e-01 2.667410532651538491e-01 1.729287183066902100e-01
0.000000000000000000e+00 -3.662835441408022493e+07 4.088015159893720885e-02 8.848733965217461250e-01 3.291888689906423693e-01 6.805514732601460892e-01 1.868457286751949997e-01
0.000000000000000000e+00 -3.478309592353185266e+07 4.204832701062862776e-01 1.412219891834887164e-01 9.091445050947194462e-01 1.738848545783896471e-01 3.083889380326202412e-01
0.000000000000000000e+00 -3.471952327957303077e+07 8.873194675464490810e-01 4.068005133374463789e-01 6.719132264404995558e-01 8.126076675147017037e-01 3.011326782140829605e-01
0.000000000000000000e+00 -3.459009297817700356e+07 6.858321839651558838e-01 9.825328893194770208e-01 7.950149734994649275e-01 4.069646859728848209e-02 1.903548687025607977e-01
0.000000000000000000e+00 -3.000498230001040921e+07 8.788643438956322829e-01 7.260518888734900367e-01 4.626858729953733373e-01 9.403371659065260513e-01 5.966005379718464230e-02
0.000000000000000000e+00 -2.784978191774647683e+07 6.486259844217423520e-01 9.874912961574339176e-01 2.096422139421015851e-01 8.071810364406317717e-01 6.367967376195849960e-01
0.000000000000000000e+00 -2.652943520578425005e+07 7.894856357917162670e-01 8.709619032925075555e-01 4.987661059741016478e-01 9.938071357742109813e-01 8.973939497058691650e-02
